row_id+o6g3a1:r6,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,region,product_id,category,sub-category,product_name,sales,quantity,profit,returns,payment_mode,ind1,ind2,delivery_days
647,CA-2019-103947,2019-01-04,2019-08-04,Standard Class,BB-10990,Barry Blumstein,Corporate,United States,Sierra Vista,Arizona,West,OFF-FA-10003112,Office Supplies,Fasteners,Staples,31.56,5,9.8625,,Online,,,212
648,CA-2019-103947,2019-01-04,2019-08-04,Standard Class,BB-10990,Barry Blumstein,Corporate,United States,Sierra Vista,Arizona,West,OFF-AP-10002350,Office Supplies,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,30.144,2,3.0144,,Online,,,212
3967,CA-2019-149902,2019-01-04,2019-06-04,Standard Class,DW-13540,Don Weiss,Consumer,United States,New York City,New York,East,OFF-AR-10002956,Office Supplies,Art,Boston 16801 Nautilus Battery Pencil Sharpener,88.04,4,22.8904,,Online,,,151
4090,CA-2019-161473,2019-01-04,2019-05-04,Standard Class,TB-21175,Thomas Boland,Corporate,United States,New York City,New York,East,OFF-LA-10001297,Office Supplies,Labels,Avery 473,20.7,2,9.936,,COD,,,120
4091,CA-2019-161473,2019-01-04,2019-05-04,Standard Class,TB-21175,Thomas Boland,Corporate,United States,New York City,New York,East,OFF-SU-10001574,Office Supplies,Supplies,Acme Value Line Scissors,10.95,3,3.285,,COD,,,120
4092,CA-2019-161473,2019-01-04,2019-05-04,Standard Class,TB-21175,Thomas Boland,Corporate,United States,New York City,New York,East,OFF-BI-10003305,Office Supplies,Binders,Avery Hanging File Binders,14.352,3,4.6644,,COD,,,120
5142,CA-2019-111213,2019-01-04,2019-05-04,Standard Class,FP-14320,Frank Preis,Consumer,United States,New York City,New York,East,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",1317.492,6,292.776,,COD,,,120
5143,CA-2019-111213,2019-01-04,2019-05-04,Standard Class,FP-14320,Frank Preis,Consumer,United States,New York City,New York,East,OFF-SU-10000946,Office Supplies,Supplies,Staple remover,63.84,8,18.5136,,COD,,,120
5144,CA-2019-111213,2019-01-04,2019-05-04,Standard Class,FP-14320,Frank Preis,Consumer,United States,New York City,New York,East,OFF-BI-10004140,Office Supplies,Binders,Avery Non-Stick Binders,3.592,1,1.1225,,COD,,,120
5643,CA-2019-127985,2019-01-04,2019-05-04,Second Class,DB-12910,Daniel Byrd,Home Office,United States,Columbus,Georgia,South,FUR-FU-10003274,Furniture,Furnishings,Regeneration Desk Collection,7.04,4,3.0976,,COD,,,120
8523,US-2019-160206,2019-01-04,2019-07-04,Standard Class,MY-18295,Muhammed Yedwab,Corporate,United States,Milwaukee,Wisconsin,Central,TEC-PH-10000148,Technology,Phones,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,12.99,1,0.2598,,Online,,,181
8563,CA-2019-123540,2019-02-04,2019-06-04,Second Class,DJ-13420,Denny Joy,Corporate,United States,Milwaukee,Wisconsin,Central,FUR-CH-10000847,Furniture,Chairs,Global Executive Mid-Back Manager's Chair,1454.9,5,378.274,,COD,,,120
5059,CA-2019-120796,2019-03-04,2019-07-04,Standard Class,CS-11950,Carlos Soltero,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-BI-10004330,Office Supplies,Binders,"GBC Velobind Prepunched Cover Sets, Regency Series",99.846,9,-83.205,,COD,,,122
5898,CA-2019-167682,2019-03-04,2019-09-04,Standard Class,ZD-21925,Zuschuss Donatelli,Consumer,United States,Richmond,Indiana,Central,FUR-FU-10003799,Furniture,Furnishings,"Seth Thomas 13 1/2"" Wall Clock",71.12,4,22.0472,,Online,,,184
5899,CA-2019-167682,2019-03-04,2019-09-04,Standard Class,ZD-21925,Zuschuss Donatelli,Consumer,United States,Richmond,Indiana,Central,TEC-PH-10000673,Technology,Phones,Plantronics Voyager Pro HD - Bluetooth Headset,259.96,4,124.7808,,COD,,,184
8572,CA-2019-162222,2019-03-04,2019-03-04,Same Day,SR-20740,Steven Roelle,Home Office,United States,Dallas,Texas,Central,OFF-PA-10003893,Office Supplies,Paper,Xerox 1962,10.272,3,3.21,,COD,,,0
4243,CA-2019-159142,2019-04-04,2019-05-04,First Class,ME-17320,Maria Etezadi,Home Office,United States,Springfield,Virginia,South,TEC-PH-10001448,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,149.97,3,5.9988,,COD,,,30
4244,CA-2019-159142,2019-04-04,2019-05-04,First Class,ME-17320,Maria Etezadi,Home Office,United States,Springfield,Virginia,South,OFF-PA-10001776,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",27.81,3,13.0707,,Online,,,30
5440,CA-2019-167115,2019-04-04,2019-09-04,Standard Class,EH-14185,Evan Henry,Consumer,United States,New York City,New York,East,OFF-BI-10004600,Office Supplies,Binders,Ibico Ibimaster 300 Manual Binding System,588.784,2,183.995,,COD,,,153
8228,CA-2019-123050,2019-04-04,2019-08-04,Second Class,BC-11125,Becky Castell,Home Office,United States,Troy,New York,East,FUR-FU-10000723,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",82.64,2,7.4376,,Online,,,122
8229,CA-2019-123050,2019-04-04,2019-08-04,Second Class,BC-11125,Becky Castell,Home Office,United States,Troy,New York,East,OFF-ST-10003455,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",31.02,2,8.0652,,COD,,,122
8230,CA-2019-123050,2019-04-04,2019-08-04,Second Class,BC-11125,Becky Castell,Home Office,United States,Troy,New York,East,TEC-AC-10001109,Technology,Accessories,Logitech Trackman Marble Mouse,89.97,3,37.7874,,COD,,,122
89,CA-2019-159695,2019-05-04,2019-10-04,Second Class,GM-14455,Gary Mitchum,Home Office,United States,Houston,Texas,Central,OFF-ST-10003442,Office Supplies,Storage,Eldon Portable Mobile Manager,158.368,7,13.8572,,COD,,,153
9316,CA-2019-161907,2019-05-04,2019-09-04,Standard Class,JH-16180,Justin Hirsh,Consumer,United States,Philadelphia,Pennsylvania,East,TEC-PH-10000141,Technology,Phones,Clearsounds A400,118.782,3,-27.7158,,COD,,,123
9317,CA-2019-161907,2019-05-04,2019-09-04,Standard Class,JH-16180,Justin Hirsh,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-SU-10000646,Office Supplies,Supplies,Premier Automatic Letter Opener,769.184,4,-163.4516,,Online,,,123
8799,US-2019-150140,2019-06-04,2019-10-04,Standard Class,VM-21685,Valerie Mitchum,Home Office,United States,Burlington,Vermont,East,TEC-PH-10002555,Technology,Phones,Nortel Meridian M5316 Digital phone,1294.75,5,336.635,,COD,,,122
754,CA-2019-110499,2019-07-04,2019-09-04,First Class,YC-21895,Yoseph Carroll,Corporate,United States,San Francisco,California,West,TEC-CO-10002095,Technology,Copiers,Hewlett Packard 610 Color Digital Copier / Printer,1199.976,3,374.9925,,Online,,,62
4735,CA-2019-120530,2019-07-04,2019-12-04,Standard Class,Dl-13600,Dorris liebe,Corporate,United States,New York City,New York,East,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",658.746,3,146.388,,Online,,,153
8517,CA-2019-132899,2019-07-04,2019-11-04,Standard Class,SF-20200,Sarah Foster,Consumer,United States,New York City,New York,East,OFF-AR-10002833,Office Supplies,Art,Newell 322,3.64,2,0.9828,,Online,,,123
9369,CA-2019-154998,2019-07-04,2019-09-04,First Class,ES-14080,Erin Smith,Corporate,United States,Lakewood,New Jersey,East,OFF-PA-10004243,Office Supplies,Paper,Xerox 1939,37.94,2,18.2112,,COD,,,62
9935,CA-2019-114405,2019-07-04,2019-12-04,Standard Class,AS-10240,Alan Shonely,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-AP-10003278,Office Supplies,Appliances,Belkin 7-Outlet SurgeMaster Home Series,33.528,3,2.5146,,COD,,,153
9936,CA-2019-114405,2019-07-04,2019-12-04,Standard Class,AS-10240,Alan Shonely,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-ST-10001627,Office Supplies,Storage,Eldon Jumbo ProFile Portable File Boxes Graphite/Black,36.744,3,3.6744,,COD,,,153
904,CA-2019-130477,2019-08-04,2019-12-04,Standard Class,LC-17140,Logan Currie,Consumer,United States,Los Angeles,California,West,OFF-PA-10002947,Office Supplies,Paper,Xerox 1923,20.04,3,9.6192,,COD,,,122
905,CA-2019-130477,2019-08-04,2019-12-04,Standard Class,LC-17140,Logan Currie,Consumer,United States,Los Angeles,California,West,OFF-ST-10002583,Office Supplies,Storage,Fellowes Neat Ideas Storage Cubes,64.96,2,2.5984,,COD,,,122
906,CA-2019-130477,2019-08-04,2019-12-04,Standard Class,LC-17140,Logan Currie,Consumer,United States,Los Angeles,California,West,OFF-PA-10000019,Office Supplies,Paper,Xerox 1931,12.96,2,6.2208,,COD,,,122
1198,CA-2019-130946,2019-08-04,2019-12-04,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Houston,Texas,Central,TEC-AC-10001990,Technology,Accessories,Kensington Orbit Wireless Mobile Trackball for PC and Mac,431.928,9,64.7892,,COD,,,122
1199,CA-2019-130946,2019-08-04,2019-12-04,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Houston,Texas,Central,FUR-CH-10004540,Furniture,Chairs,Global Chrome Stack Chair,95.984,4,-4.1136,,COD,,,122
1200,CA-2019-130946,2019-08-04,2019-12-04,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Houston,Texas,Central,OFF-BI-10004995,Office Supplies,Binders,GBC DocuBind P400 Electric Binding System,1088.792,4,-1850.9464,,Online,,,122
6151,US-2019-106600,2019-08-04,2019-11-04,First Class,RM-19375,Raymond Messe,Consumer,United States,Columbus,Georgia,South,FUR-BO-10001608,Furniture,Bookcases,"Hon Metal Bookcases, Black",354.9,5,88.725,,COD,,,92
900,US-2019-114622,2019-10-04,2019-12-04,First Class,JR-16210,Justin Ritter,Corporate,United States,Springfield,Ohio,East,OFF-BI-10004716,Office Supplies,Binders,Wilson Jones Hanging Recycled Pressboard Data Binders,8.904,2,-6.5296,,COD,,,61
2664,CA-2019-164784,2019-01-05,2019-04-05,First Class,HF-14995,Herbert Flentye,Consumer,United States,Memphis,Tennessee,South,OFF-LA-10001569,Office Supplies,Labels,Avery 499,3.984,1,1.2948,,Cards,,,90
2665,CA-2019-164784,2019-01-05,2019-04-05,First Class,HF-14995,Herbert Flentye,Consumer,United States,Memphis,Tennessee,South,FUR-TA-10004534,Furniture,Tables,Bevis 44 x 96 Conference Tables,370.62,3,-142.071,,Cards,,,90
2666,CA-2019-164784,2019-01-05,2019-04-05,First Class,HF-14995,Herbert Flentye,Consumer,United States,Memphis,Tennessee,South,OFF-BI-10002954,Office Supplies,Binders,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,2.742,2,-2.0108,,Online,,,90
5862,CA-2019-101525,2019-01-05,2019-04-05,Second Class,CM-12235,Chris McAfee,Consumer,United States,Little Rock,Arkansas,South,OFF-PA-10001497,Office Supplies,Paper,Xerox 1914,109.92,2,53.8608,,COD,,,90
5863,CA-2019-101525,2019-01-05,2019-04-05,Second Class,CM-12235,Chris McAfee,Consumer,United States,Little Rock,Arkansas,South,OFF-PA-10003936,Office Supplies,Paper,Xerox 1994,19.44,3,9.3312,,Online,,,90
5864,CA-2019-101525,2019-01-05,2019-04-05,Second Class,CM-12235,Chris McAfee,Consumer,United States,Little Rock,Arkansas,South,OFF-AR-10000716,Office Supplies,Art,DIXON Ticonderoga Erasable Checking Pencils,11.16,2,4.3524,,COD,,,90
1278,CA-2019-148698,2019-02-05,2019-07-05,Standard Class,BD-11770,Bryan Davis,Consumer,United States,Houston,Texas,Central,OFF-AR-10004022,Office Supplies,Art,Panasonic KP-380BK Classic Electric Pencil Sharpener,86.352,3,5.397,,Cards,,,150
3237,CA-2019-146836,2019-02-05,2019-02-05,Same Day,CC-12475,Cindy Chapman,Consumer,United States,New York City,New York,East,OFF-ST-10001580,Office Supplies,Storage,Super Decoflex Portable Personal File,44.94,3,12.5832,,Cards,,,0
3238,CA-2019-146836,2019-02-05,2019-02-05,Same Day,CC-12475,Cindy Chapman,Consumer,United States,New York City,New York,East,OFF-BI-10000315,Office Supplies,Binders,Poly Designer Cover & Back,45.576,3,15.9516,,Online,,,0
5316,CA-2019-154060,2019-02-05,2019-08-05,Standard Class,DL-12865,Dan Lawera,Consumer,United States,Greensboro,North Carolina,South,FUR-CH-10002304,Furniture,Chairs,"Global Stack Chair without Arms, Black",187.056,9,11.691,,COD,,,181
7849,CA-2019-104311,2019-02-05,2019-06-05,Standard Class,AS-10090,Adam Shillingsburg,Consumer,United States,Irving,Texas,Central,OFF-ST-10000321,Office Supplies,Storage,Akro Stacking Bins,18.936,3,-3.7872,,Cards,,,120
7850,CA-2019-104311,2019-02-05,2019-06-05,Standard Class,AS-10090,Adam Shillingsburg,Consumer,United States,Irving,Texas,Central,OFF-ST-10002957,Office Supplies,Storage,Sterilite Show Offs Storage Containers,12.672,3,-3.168,,COD,,,120
7851,CA-2019-104311,2019-02-05,2019-06-05,Standard Class,AS-10090,Adam Shillingsburg,Consumer,United States,Irving,Texas,Central,OFF-LA-10000973,Office Supplies,Labels,Avery 502,5.04,2,1.764,,Online,,,120
8505,CA-2019-109400,2019-02-05,2019-06-05,Standard Class,NR-18550,Nick Radford,Consumer,United States,Amarillo,Texas,Central,FUR-CH-10003298,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",366.744,4,-110.0232,,COD,,,120
9851,CA-2019-158155,2019-02-05,2019-06-05,Standard Class,EH-13765,Edward Hooks,Corporate,United States,New York City,New York,East,FUR-FU-10000732,Furniture,Furnishings,Eldon 200 Class Desk Accessories,12.56,2,4.0192,,Online,,,120
9852,CA-2019-158155,2019-02-05,2019-06-05,Standard Class,EH-13765,Edward Hooks,Corporate,United States,New York City,New York,East,OFF-BI-10001670,Office Supplies,Binders,Vinyl Sectional Post Binders,90.48,3,33.93,,Cards,,,120
9853,CA-2019-158155,2019-02-05,2019-06-05,Standard Class,EH-13765,Edward Hooks,Corporate,United States,New York City,New York,East,OFF-PA-10000533,Office Supplies,Paper,Southworth Parchment Paper & Envelopes,13.08,2,6.0168,,Online,,,120
9854,CA-2019-158155,2019-02-05,2019-06-05,Standard Class,EH-13765,Edward Hooks,Corporate,United States,New York City,New York,East,FUR-FU-10002253,Furniture,Furnishings,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",214.7,5,83.733,,Cards,,,120
4436,CA-2019-163398,2019-03-05,2019-08-05,Standard Class,CB-12415,Christy Brittain,Consumer,United States,Chicago,Illinois,Central,OFF-BI-10000014,Office Supplies,Binders,Heavy-Duty E-Z-D Binders,2.182,1,-3.6003,,Cards,,,153
4437,CA-2019-163398,2019-03-05,2019-08-05,Standard Class,CB-12415,Christy Brittain,Consumer,United States,Chicago,Illinois,Central,OFF-AR-10003217,Office Supplies,Art,Newell 316,27.384,7,2.7384,,Cards,,,153
4438,CA-2019-163398,2019-03-05,2019-08-05,Standard Class,CB-12415,Christy Brittain,Consumer,United States,Chicago,Illinois,Central,OFF-AP-10002403,Office Supplies,Appliances,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,26.406,3,-71.2962,,COD,,,153
9559,CA-2019-129280,2019-03-05,2019-05-05,First Class,SM-20905,Susan MacKendrick,Consumer,United States,Newark,Ohio,East,TEC-AC-10003832,Technology,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,132.52,5,34.7865,,Cards,,,61
9560,CA-2019-129280,2019-03-05,2019-05-05,First Class,SM-20905,Susan MacKendrick,Consumer,United States,Newark,Ohio,East,OFF-ST-10002554,Office Supplies,Storage,Tennsco Industrial Shelving,195.64,5,-44.019,,Cards,,,61
9561,CA-2019-129280,2019-03-05,2019-05-05,First Class,SM-20905,Susan MacKendrick,Consumer,United States,Newark,Ohio,East,FUR-FU-10001876,Furniture,Furnishings,"Computer Room Manger, 14""",51.968,2,10.3936,,COD,,,61
9562,CA-2019-129280,2019-03-05,2019-05-05,First Class,SM-20905,Susan MacKendrick,Consumer,United States,Newark,Ohio,East,TEC-AC-10002637,Technology,Accessories,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),431.976,3,-75.5958,,Online,,,61
9563,CA-2019-129280,2019-03-05,2019-05-05,First Class,SM-20905,Susan MacKendrick,Consumer,United States,Newark,Ohio,East,TEC-MA-10003589,Technology,Machines,Cisco 8961 IP Phone Charcoal,224.937,3,-164.9538,,Cards,,,61
9564,CA-2019-129280,2019-03-05,2019-05-05,First Class,SM-20905,Susan MacKendrick,Consumer,United States,Newark,Ohio,East,OFF-LA-10000081,Office Supplies,Labels,Avery 496,6.0,2,2.1,,Cards,,,61
1358,CA-2019-145247,2019-05-05,2019-07-05,First Class,ND-18370,Natalie DeCherney,Consumer,United States,Louisville,Kentucky,South,OFF-PA-10003641,Office Supplies,Paper,Xerox 1909,79.14,3,36.4044,,Cards,,,61
2286,CA-2019-112676,2019-05-05,2019-08-05,First Class,PJ-18835,Patrick Jones,Corporate,United States,Murfreesboro,Tennessee,South,OFF-PA-10003971,Office Supplies,Paper,Xerox 1965,14.352,3,5.2026,,COD,,,92
2589,CA-2019-137729,2019-05-05,2019-09-05,Standard Class,BF-11005,Barry Franz,Home Office,United States,Los Angeles,California,West,OFF-ST-10001505,Office Supplies,Storage,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",5.98,1,1.0166,,COD,,,123
2590,CA-2019-137729,2019-05-05,2019-09-05,Standard Class,BF-11005,Barry Franz,Home Office,United States,Los Angeles,California,West,TEC-PH-10001433,Technology,Phones,Cisco Small Business SPA 502G VoIP phone,246.168,3,21.5397,,Cards,,,123
2820,CA-2019-160500,2019-05-05,2019-08-05,First Class,DM-13015,Darrin Martin,Consumer,United States,Encinitas,California,West,OFF-BI-10003784,Office Supplies,Binders,Computer Printout Index Tabs,6.72,5,2.352,,Cards,,,92
2821,CA-2019-160500,2019-05-05,2019-08-05,First Class,DM-13015,Darrin Martin,Consumer,United States,Encinitas,California,West,FUR-TA-10003748,Furniture,Tables,Bevis 36 x 72 Conference Tables,298.776,3,7.4694,,Cards,,,92
3041,US-2019-147991,2019-05-05,2019-09-05,Standard Class,ZD-21925,Zuschuss Donatelli,Consumer,United States,Chattanooga,Tennessee,South,FUR-FU-10004270,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",16.72,5,3.344,,COD,,,123
5696,CA-2019-126165,2019-05-05,2019-07-05,Second Class,AH-10465,Amy Hunt,Consumer,United States,San Francisco,California,West,FUR-TA-10001676,Furniture,Tables,Hon 61000 Series Interactive Training Tables,71.088,2,-1.7772,,Cards,,,61
7115,US-2019-102239,2019-05-05,2019-06-05,First Class,LW-16990,Lindsay Williams,Corporate,United States,Henderson,Nevada,West,FUR-TA-10003392,Furniture,Tables,Global Adaptabilities Conference Tables,1685.88,6,320.3172,,Cards,,,31
7116,US-2019-102239,2019-05-05,2019-06-05,First Class,LW-16990,Lindsay Williams,Corporate,United States,Henderson,Nevada,West,OFF-BI-10001890,Office Supplies,Binders,Avery Poly Binder Pockets,5.728,2,2.0048,,Online,,,31
8752,CA-2019-105662,2019-05-05,2019-09-05,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Tallahassee,Florida,South,OFF-PA-10001001,Office Supplies,Paper,"Snap-A-Way Black Print Carbonless Speed Message, No Reply Area, Duplicate",93.248,4,31.4712,,COD,,,123
8753,CA-2019-105662,2019-05-05,2019-09-05,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Tallahassee,Florida,South,TEC-PH-10001198,Technology,Phones,Avaya 4621SW VoIP phone,177.48,3,19.9665,,Cards,,,123
2380,CA-2019-118052,2019-06-05,2019-10-05,Standard Class,BE-11455,Brad Eason,Home Office,United States,Lorain,Ohio,East,OFF-FA-10004248,Office Supplies,Fasteners,Advantus T-Pin Paper Clips,7.216,2,1.7138,,COD,,,122
2381,CA-2019-118052,2019-06-05,2019-10-05,Standard Class,BE-11455,Brad Eason,Home Office,United States,Lorain,Ohio,East,OFF-PA-10002581,Office Supplies,Paper,Xerox 1951,49.568,2,15.49,,Cards,,,122
2382,CA-2019-118052,2019-06-05,2019-10-05,Standard Class,BE-11455,Brad Eason,Home Office,United States,Lorain,Ohio,East,FUR-FU-10004848,Furniture,Furnishings,DAX Solid Wood Frames,54.712,7,11.6263,,Cards,,,122
3359,CA-2019-139234,2019-06-05,2019-10-05,Standard Class,AF-10870,Art Ferguson,Consumer,United States,Chicago,Illinois,Central,OFF-BI-10000773,Office Supplies,Binders,Insertable Tab Post Binder Dividers,3.208,2,-5.2932,,Online,,,122
3360,CA-2019-139234,2019-06-05,2019-10-05,Standard Class,AF-10870,Art Ferguson,Consumer,United States,Chicago,Illinois,Central,TEC-AC-10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,26.176,2,-3.272,,Cards,,,122
6633,US-2019-146857,2019-06-05,2019-08-05,Second Class,BE-11455,Brad Eason,Home Office,United States,Springfield,Missouri,Central,OFF-AP-10001205,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,54.48,1,15.2544,,COD,,,61
